content,score
aplikasi ini tidak bagus. gagal transaksi Qris. refund sampai 20 hari. padahal sudah jelas kesalahan pihak BNI . aplikasi belum work.,1
"Kurang lengkap, masih butuh banyak peningkatan fitur",3
"Tampilannya menarik,saat melakukan transaksi transfer rekening baru langsung tersimpan di riwayat sangat memudahkan.saran mutasi rekening lebih terperinci lagi.",5
"Verifikasi wajah bikin ribet. Sering gagal, karena aplikasi wondr BNI nya. Kendala sistem. Harus mengulang besok. Besok hari belum tentu bisa juga. Yg dirugikan nasabah",2
"ini di Wondr malah gak bisa lihat akun Pinjaman ada dimana ? padahal di BNI mobile bisa terlihat sisa pinjaman tinggal berapa ? ribet dah, pakai BNI Mobile big terus, sering tertutup sendiri, user di paksa pindah ke Wondr, tapi si Wondr malah bermasalah juga...",2
"Emang segak mampunya ya buat aplikasi kok mau verif kek dipersusah udah ngikutin panduan malah salah terus, emang pantes kalah sama bank lainnya bikin aplikasi bukannya dipermudah malah nambah ribet aja",1
"Kenapa tidak bisa login fitur lagi tidak tersedia sebelumnya aman"" aja",3
Setelah memakai wonder by BNI transaksi menjadi lebih mudah di era di digital ini terima kasih BNI 😚😚,5
Mutasi rekening ga ada keterangan jam transfer nya. Mending aplikasi yg lama lebih detail mutasinya,3
"Tampilanya suueegger banget...Top ga mbosenin, tinggal nunggu menu2 lain yg di M Baking biar transaksinya lebih asyik, terutama yg kita tunggu ada menu download mutasi rekening biar ga usah repot2 ke kantor BNI/CS.",5
Gangguan trus mengalami perbaikan trus infonya,1
"Banyak fitur yg tidak dimiliki.. Trasver selalu gagal, tidk bisa bayar tgihan briva, dnbnyak lgi menu2 yg tidk tersedia.. Sangat sulit",1
Masa mau masuk mbangking aja gak bisa2..malah bacaan sedang diperbaiki. Apaan BNI ini,1
"log in nya lama, menu nya jg jdi agak ssh d akses dan agak ribet lebih enak pake mobile banking nya tp kta orang bnk mobile bnking nya akan take down",2
Pakai Wondr by BNI Memang Simple Tapi Sayang Sering Gangguan Dan Gak Bisa Masuk Sama Sekali,2
"Aplikasi gajelas bikin bingung. Bikin aplikasi baru bukannya lebih mudah gampang dimengerti, ini malah lebih ruwet. Mending diaplikasi yg lama!!!",1
"Loading lambat Aplikasi sering menutup, Notifikasi... ADA SEDIKIT KENDALA. Tim kami lagi perbaiki. Yuk Coba Lagi...",1
App terlalu colorful Sakit dipandang fitur terlalu bertele tele terutama pembayaran pembelian bayar air area saya batam eh si wondr dibikin dibandung ga bisa diganti lagi parah dah,2
"baru banget nih ,aku install wonder by BNI, ternyata aplikasinya tuh lengkap banget fitur nya",5
Detail transaksi nya kurang lengkap Tidak seperti BNI MOBILE,2
"saat verifikasi wajah susahnya minta ampun, suruh tengok segala. tidak ky aplikasi lain cukup diam saja sudah bisa.",2
"Aplikasi jelek sebentar sebentar perbaikan, kita lagi perlu mau tranfer gak bisa, sungguh mengecewakan.",1
kacau uang lagi di perluin malah kaya gini gangguan lama banget,1
kenapa tabungaku ga bisa transaksi lewat wondr bni..cuma bisa cek saldo sama lihat kartu aja..tolong ditingkatkan lagi biar mantap,5
"Bintang 4 dulu, karena belum semua transaksi bisa di aplikasi baru BNI Wondr. Transaksi Card Less nya blm ada yaa. Kalau di BNI mobile banking ada.",4
Aplikasi sangat burut . Dari dulu coba daftar gak bisa2.. kalau ada bintang minus. Saya kasih bintang minus,1
Bagus banget ... Tampilan Kekinian banget ... Fitur & layanan lebih banyak .... Lebih simpel cara pakainya daripada (maaf) aplikasi m-banking sebelumnya .. 👍👍👍👍👍♥️♥️♥️♥️♥️,5
"Apk ini menarik karena dari warnanya, namun masih kurang lengkap kaya yang BNI mobile sebelumnya. Ditambahin kaya fitur menu buat pendidikan, soalnya mau bayar SPP bingung cari² di menunya ngga ketemu. Biasanya di BNI mobile dipisah ada di menunya. Dan juga menunya jangan digabung² biar tidak bingunng carinya",2
"Kok sering sekali perbaikan, wonder bni, jadi kurang nyaman.. limit top up dana juga terbatas..",1
"saya lupa pasword, terus mau ubah pasword sudah poto KTP dan di suruh poto wajah tapi susah... mau screnshoot pasword sendiri gk bisa. aplikasi bobrok",1
"Sebenarnya udah bagus aplikasi ini, tapi Kadang-kala sering ganguan atau susah di buka alias loading trus",3
"TOP banget aplikasinya, interface kekinian, user friendly dan secure.. gak ribet deh utk transaksi..",5
"Banyak masalah, tf susah, padahal saldo mencukupi paraha",1
"Sejauh ini aman² aja pke wondr karna bni mobile di hack org setelah saya hapus saya fikir saldo sya akan hilang,.. ternyata saldo masi tetap di wondr dan saldo sya terselamatkan,.. wlwpun harus hapus apk bni mobile,.. terimakasih",5
"kode OTP buat verifikasi email lama dikirim dan baru masuk email setelah sesi habis, berulang terus seperti itu. payah.",1
"Terlalu banyak gangguan,,pelayan dari wonder BNI tidak cukup baguss,,tolong perbaiki sebaik mungkin supaya costmer tdk kecewa",1
"Untuk login lama,, muter2 dulu kaya gangsigan.. Untuk lihat saldo aja ribet amat.. Harus diperbaiki sistemnya..",3
security aplikasi kurang. kena scam/hack berkali-kali😣,1
"Ni apk ribet bngt dah,gw login dri tdi pagi smpai skrng kagak mau ,ada perbaikan apa sih sampai2 seharian msih ttp ga mau",1
"aplikasi mudah, cuma Rincian saldo kurang detail",2
Untuk menambah keamanan.... Ktika kita pncet tombol home.... Bisa otomatis kluar atau log out otomatis....,3
"Saya sering tarik tunai tanpa kartu, tapi di wondr by BNI saya tidak menemukan ada menu tarik tunai tanpa kartu,, untuk kedepannya saran saya tolong dimasukkan kembali fitur tarik tunai tanpa kartu",4
Enakan pke BNI mobile yg lama fitur komplit praktis simple LG ...yg baru udh susah ribet lg,1
Mau masukin no debitnya gagal terus.. padahal sudah benar salah terus disuruh isi besok lagi. Gimana ini,1
"sudah bisa daftar dan login, tapi sampai saat ini mau login lagi tidak bisa. saat masuk langsung muncul syarat pendataran awal yg harus dicentang, padahal sudah isi. saat diteruskan centang dan lanjut tetap tidak bisa digunakan dengan notif ""sesi anda telah habis"". aneh, masuk aja gabisa",1
Kenapa dari pagi aplikasi ini tidak bisa di gunakan? Mau melakukan transaksi tidak bisa di akses,1
"ini aplikasi Gimana si ga bisa registrasi udah 2 hari ada kendala Mulu! padahal jaringan wifi dan data bagus. Pada saat memasukan password registrasi password sudah benar lalu saat di proses data selalu ada kendala tulisan segera diperbaiki tapi sudah 2 hari Masih saja! Sudah min saya cuman pake kartu 1 doang jaringan udah stabil masa udah 3 hari belum bisa""",1
"Setelah proses install yg lumayan lama, eh pas mau buka aplikasi loading nya lama banget, dan blm bisa kebuka sampai akhirnya nulis review ini. 😑",1
Wondr nya gax bisa d buka Ada sedikit kendala tim kami lagi perbaiki coba lagi...itu gangguan apa gmn ya,3
"Apl tdk bagus, saya beli token listrik, trus gagal dan saldo saya kepotong dan tidak di kembalikan.. Miriis deh",1
"Alasan bintang 2, untuk perubahan cicilan kartu kreditnya tidak bisa. Yuks segeralah di update lagi",2
"Perbaiki dlu aplikasinya, mau login disuruh daftar ulang terus",2
"Bagus, apakah emang gitu ya kalo mau masuk harus login pswod lgi pdhl udh login keluar sebentar login lagi ko ribet ya☹️",4
Trimksih wondr by BNI aplikasi terbaru BNI sangatlah membantu dan fitur nya sanget lengkap,5
"Tidak bisa loh in, kendala perbaikan terus",1
"maintance lama kali, seharian sibuk terus apl gak bisa di buka",1
"UX better tapi kepraktisan dan kecepatan loading app sangat kurang padahal koneksi internet stabil,",2
"Paraaaaaaaaah udah verifikasi wajah 2hr berturut2 gagal terus, susah amat ni aplikasi nambahi beban hidup aja. Tolong dibikin mudah lah beban hidup kita sudah berat jangan ditambah aplikasi yg nyusahin kaya gni",1
"Jelek, susah banget verifikasi wajah, dah berulang ulang gagal terus, payah",1
"lumayan fitur"" nya ,saran saya sih ,kalau udah login terus keluar dari aplikasi ,malah suruh login lagi ,,mending langsung masuk aja mohon dimengerti",4
"Wondr memang mantaaap,untuk transaksi sangat mudah anti ribet dan mudah diaplikasikan,g banyak potongan,pokoknya best deh",5
"Terlalu susah di bagian pas mengambil poto, sudah beberapa kali mencoba tetap tidak bisa , di suruh coba lagi dan alhasil tetep tidak bisa dan harus menunggu besok, terus saja kek gitu",1
"aplikasinya simpel, terlalu simpel sampai gak lengkap. Tambahin fitur buat Vcn",1
"Kok fitur mobile tunai gak ada min, malah bagus yg lama bni mobile",2
Tambahin fitur tarik tunai di atm tanpa kartun min lebih bagus,4
Aplilasi selalu EROR saat melakukan pembayaran & pembelian.tolong di perbaiki atau kembalikan saja ke BNI Mobile Bangking jauh lebih lancar,1
Kenapa buat top up gopay selalu tidak bisa dan kendala system??,1
"Sering error, 100% lebih nyaman aplikasi sebelumnya.",1
"Aplikasi apaan??? Verifikasi wajah gagal terus. Suruh liat bawah liat atas,, di coba puluhan kali ttp aja gagal. TAIK!!",1
Transaksi gagal tapi saldo udah berkurang dan gk bisa di ulangi itu gimana ya kak?,3
"Banyak promo menarik, dan memudahkan untuk berbagai transaksi",5
"Apknya bagus, cuma kapan ada menu stortarik tunainya woy",1
"belum bisa tarik dan setor tunai, aplikasi downgrade, belum lengkap udah launching gimana sih",1
Tolong menu tarik tunai tanpa kartu di tambahkan. Itu sangan penting saat dompet ketinggalan. Tolong segera di upgred,2
Setiap Transaksi QRIS yg gagal tpi kenapa saldo berkurang.?,1
"Sering bermasalah, mana smpe seharian bermasalahnya, bisa dibuka nnti bsoknya",2
"saran min bisa ditambahkan fitur tarik/setor tunai, soalnya itu fitur yg sangat penting bagi saya yg kadang lupa bawa atm",5
"aplikasi tolol, bener2 pakai BNI MOBILE mau isi token malah disuruh ke aplikasi ini. giliran udah di download mau isi token malah gak bisa. mending hapus aja ini aplikasi beneran enak yang lama",1
Maksud nya apa ? Apalikasi susah verifikasi wajah. Ngk butuh yang kayak gini. Hapus langsung.,1
"barusan mau log in gabisa, udah dr pagi sampe sore gbisa masuk",3
aplikasi yang sangat membantu dalam memudahkan bertransaksi dengan tampilan yang baru dan interface yang menarik,5
Praktis sat set dan menarik tampilannya,5
"Hidup jadi wonder ful karena apk wondr by BNI, sangat membantu saya dalam express top-up tap cash gak pakal ribet mudah bangetkan buruan coba",5
Aplikasinya bagus...membantu sekali untuk setiap transaksi yang saya lakukan...,5
"Butut, ga jelas, banyak gangguan, sering error",1
"Gangguan terus ini, menghambat proses transaksi...hadehhhh",3
Di atas jam 23.00 transaksi gagal terus. Tolong di perbaiki,1
"untuk aplikasi ini nggak ada historisnya, dari siapa aplikasi sebelumnya ada..... jadi kita di buat bingung kalo ada dana masuk 😟",5
apk nya sulit dibuka sama detail detail transaksi kurang,2
"Canggih bagt aplikasinya, simpel juga, QR aja bisa pake upload foto Qr",5
Gak usah bikin aplikasi kalau cuma error terusssssssss... Malu maluin,1
Fitur kurang lengkap tolong bos di lengkapi,2
Sangat membantu untuk pembayaran dan transaksi lainnya,5
Malah gabisa masuk ke apk nya coba. Aneh ga jelas,2
"Baru donlod mau coba transfer slalu gagal,cuma bisa cek saldo doang,aplikasi apaan JD mlz pakai BNI",1
"Mau kayak bank"" Lain cashless tp system dan sdm nya belum siap, transaksi sering gagal aplikasi sering maintenance 😅",2
Di saat di butuhkan malah eror terus Bego server + IT,1
"Sering erorr, tarik tunai gaada aplikasi fitur bnyk errorrnya",3
"Buat apa ya di ganti aplikasi nya? Makin lambat aja transaksi. Tidak bisa digunakan jam 12 malam, serius langsung buat yg bagus agar tidak mengulangi lagi login (apk nya kluar sendiri) heran deh .kita mau perbaiki itu aplikasi nya yg lama aja. Kan udah banyak master it di Indonesia ini. Masak ia jadi ke nasabah yang di bikin repot untuk memory hp android yg terbatas. Aduh masak ia jadi harus hapus aplikasi lain untuk biar bisa pasang wonder 😭😭",1
"Wondr mudah dipakai, sayang harus upgrade terus",5
"lagi urgent, bilik ATM jauh sangat tp malah aplikasine ngajak haha hihi 30.11.2024 naik level 3, semoga bertahan dan bisa ke 4/5",3
Sangat mudah dalam penggunaan dan mempermudah transaksi,5
Kemarin saya ke BNI Citra Garden di Medan mau aktivasi mobile banking katanya pindah ke wondr. Harapan saya pake BNI M Banking adalah fitur Transaksi Tanpa kartu dan bisa bayar Pendidikan di Semua Universitas. Tolong jika update tambahin fitur seperti di M Banking. Terimakasih,3
Hari ini BNI kenapa ya perbaikan ya lama kali lelet dari tadi udh 5jam di tungguin gak selesai,1
- konsumsi daya terlalu boros - aplikasi berat - menggunakan password daripada pin - backend respon buruk,1
"Weyy tolong lah ini kaga bisa di buka sama sekali!!!!!!, aplikasi ga jelas anjimmmmmm",1
Wondr saya knpa tidak bisa dibuka setelah update,1
"Aplikaskx terlalu d paksakan. Mending jangan launching dlu klo blm bener. Menyiksa konsumen. Sudah berapa kali Bayar QRIS,, selalu Gagal Bayar. Nanti d coba 2 atau 3x baru berhasil. Brpa kali juga sdh antri d kasir, pas mau bayar QRIS, aplikasi Loading mulu g bisa login. Padahal jaringan bagus. Jadi harus ke ATM lagi dan antri kembali. Sangat2 merugikan...",1
"Kalo blm siap jangan di launching dulu lah, mau login aja g bisa",2
"Sangat Membatu,dan Mempermudah dalam transaksi,mksh",5
"Aplikasinya mantap tampilannya model kekinian ketimbang aplikasi sebelumnya, kekurangannya belum ada fitur dark mode. Tolong tambahin fitur dark mode untuk kenyamanan mata saat malam hari serta memberikan tampilan yang elegan....",4
"Maintenance lama, sudah hampir 5 jam tidak bisa diakses sama sekali, lama sekali",1
"Aplikasinya ga kaya BNI mobail, kurang bagus kebanyakan perbaikan",1
"Belakangan ini aplikasi loading terus, pengen isi token listrik tapi fiturnya ga bisa di pake (plis token listrik saya dah abis dari kemarin ga bisa)",3
"Aplikasinya tampilannya oke dari sebelumnya. Lebih simpel dan cepat.untuk transaksi pakai pin aja yg sebelumnya pakai password yg ribet. Mobile tunainya belum ada dicari-cari ga ketemu.kalopun nanti ada verifikasinya pakai token aja, aplikasi sebelumnya memakai pulsa SMS.kalo ga punya pulsa ga bisa tarik tunai.bank sebelah tarik tunai cuman pakai token.sekian terima kasih.",4
Gawat kali . Masak sekelas bni mbangking nya bisa gini. Dari pagi sampe malam gak bisa terus transaksi pakai mbangking nya. Perbaikannya makan waktu lama kali.,2
"Sangat rumit Saya registrasi aplikasi untuk foto wajah sangat sulit terdeteksi oleh aplikasi harus mengulang ulang akhirnya harus dicoba esok hari, padahal sekarang saya sedang di kantor cabangnya sudah dibantu pihak satpam Mohon diperbaiki sangat rumit",1
Bagus pakai apk bni yg lama..g ribet dan ngelag. Kembalikan sprti apk bni mobile yg lama aja,2
"Kok bisa aplikasi nya eror padhl saya lagi butuh saat ini Kenapa beda sama mbangking BCA ,mbangking BCA enggk pernh masalah eror kek gini",1
"Saldo saya lebih dari cukup tetapi tidak bisa top up, makin aneh aja aplikasinya.",1
Mohon informasinya untuk fitur2 terbaru lainnya kapan.. Karena pakai 2 aplikasi membuat lelet hp,5
"Kesini gara2 iklan kartunnya😂, semoga bagus aplikasinya",5
Sistem jelekkkkkkk udah verifikasi lama kli nunggu nya malah sistemnya lemahhh sampahhhhhhh,1
Klau Verifikasi wajah.. agak sulit... Tolong di perbaiki min...,1
Gangguan mulu. Nggak bagus. Jelek 1000 kali lebih bagus bni mobail,1
Dg aplikasi baru wondr jauh lebih baik dari bni mobilebanking dan fitur2 nya lebih komunikatif dan lengkap. Sangat membantu utk semua transaksi.,5
Sangat membantu. Cuma kdang ada gangguan. Dan kalo bisa mumculkan saldo di semua transaksi. 🙏🙏,4
"Mau masuk ke aplikasi untuk verifikasi wajah gagal terus sudah 2 hari, trus datang ke kantor BNI untuk pengaduan, buang waktu banyak menurut saya. Tidak memudahkan orang",2
"Sering bnget eror, kesel banget mau ngirim gk bisa, pas liat punya teman bisa, tolong dong di benahin",2
"Meski sempat bermasalah di bagian login, semua sudah bagus",5
Aplikasi e respon cepat dam sangat membantu bagi para mahasiswa seperti aku,5
aplikasi mudah digunakan dan banyak promo promo menarik dari wondr by BNI,5
"Maaf kak, saya punya kendala ketika setelah berhasil verifikasi wajah, mengapa tidak bisa masuk?",1
"masak update lama banget ,ini gabisa beroperasi",2
"Sebenernya sama aja kayak aplikasi jual beli saham kyk pada umumnya. Tapi ya Masi lebih percaya sama ini karena dari bank yang sy gunakan sendiri. Pake juga gampang, bayar air listrik juga ada worth it lah buat pengguna BNI juga",5
"Ketika top up tapcash menggunakan wondr dengan fitur NFC, update saldo hendaknya ditampilkan saldo secara keseluruhan, bukan hanya saldo yg baru di isi",4
"Aplikasinya bagus,smoga kedepannya lebih bagus dan segala keluhan nasabah diperhatikan betul",5
suka lemot nge stak di logo wondr transaksi suka gagal terus,3
Lagi butuh banget tapi malah ga bisa di pakai bagus bni yg dulu dari pada wondr,2
Apa sih mau login aja harus verifikasi data lengkap mulu kaya baru daftar,1
"Sayangnya Aplikasi Sering terkendala, perlu perbaikan lg",3
